factura_id,fecha,cliente_id,sucursal_id,producto_id,cantidad,precio_unitario,descuento,es_devolucion
F103283,2024-04-06,C00370,S05,P0070,16,1.02,0.0,False
F103283,2024-04-06,C00370,S05,P0042,16,3.98,0.0,False
F103283,2024-04-06,C00370,S05,P0012,10,0.63,0.0,False
F103283,2024-04-06,C00370,S05,P0029,23,2.85,0.05,False
F103283,2024-04-06,C00370,S05,P0011,52,0.79,0.15,False
F103283,2024-04-06,C00370,S05,P0031,13,2.52,0.0,False
F103283,2024-04-06,C00370,S05,P0065,37,1.05,0.0,False
F103283,2024-04-06,C00370,S05,P0070,20,1.02,0.05,False
F103283,2024-04-06,C00370,S05,P0061,57,4.14,0.0,False
F103573,2024-04-06,C00411,S02,P0068,3,1.05,0.0,False
F103573,2024-04-06,C00411,S02,P0030,4,2.51,0.05,False
F104257,2024-04-06,C00490,S04,P0047,58,2.65,0.0,False
F104257,2024-04-06,C00490,S04,P0050,12,3.0,0.0,False
F104257,2024-04-06,C00490,S04,P0062,28,4.26,0.0,False
F104257,2024-04-06,C00490,S04,P0016,9,1.85,0.0,False
F106257,2024-04-06,C00708,S01,P0038,3,4.33,0.15,False
F106257,2024-04-06,C00708,S01,P0063,4,1.03,0.1,False
F106257,2024-04-06,C00708,S01,P0060,4,5.04,0.0,False
F106599,2024-04-06,C00745,S02,P0006,1,1.24,0.0,False
F106599,2024-04-06,C00745,S02,P0027,4,3.19,0.0,False
F108752,2024-04-06,C00987,S05,P0031,3,2.52,0.0,False
F108752,2024-04-06,C00987,S05,P0033,4,2.18,0.0,False
F108752,2024-04-06,C00987,S05,P0045,2,2.8,0.05,False
F108752,2024-04-06,C00987,S05,P0016,1,1.85,0.0,False
F108752,2024-04-06,C00987,S05,P0059,1,5.91,0.0,False
F109120,2024-04-06,C01033,S99,P0056,4,5.86,0.0,False
F109120,2024-04-06,C01033,S99,P0013,4,0.86,0.0,False
F115803,2024-04-06,C01786,S05,P0043,1,4.18,0.0,False
F115803,2024-04-06,C01786,S05,P0030,3,2.51,0.0,False
F115803,2024-04-06,C01786,S05,P0015,4,1.38,0.0,False
F115803,2024-04-06,C01786,S05,P0065,2,1.05,0.0,False
F115803,2024-04-06,C01786,S05,P0006,1,1.24,0.0,False
C100288,2024-04-07,C00024,S99,P0071,-3,1.12,0.0,True
C115573,2024-04-07,C01756,S01,P0063,-26,1.03,0.0,True
F100372,2024-04-07,C00035,S02,P0013,1,0.86,0.0,False
F100372,2024-04-07,C00035,S02,P0060,3,5.04,0.0,False
F100372,2024-04-07,C00035,S02,P0061,3,4.14,0.0,False
F100372,2024-04-07,C00035,S02,P0033,2,2.18,0.0,False
F103310,2024-04-07,C00371,S02,P0070,41,1.02,0.0,False
F103310,2024-04-07,C00371,S02,P0056,32,5.86,0.0,False
F103310,2024-04-07,C00371,S02,P0049,55,3.66,0.0,False
F103310,2024-04-07,C00371,S02,P0063,15,1.03,0.0,False
F103310,2024-04-07,C00371,S02,P0054,53,2.84,0.0,False
F103310,2024-04-07,C00371,S02,P0036,51,2.02,0.05,False
F103979,2024-04-07,C00456,S04,P0030,4,2.51,0.05,False
F103979,2024-04-07,C00456,S04,P0001,3,1.12,0.0,False
F104870,2024-04-07,C00562,S03,P0047,4,2.65,0.0,False
F104870,2024-04-07,C00562,S03,P0001,4,1.12,0.0,False
F105162,2024-04-07,C00593,S99,P0034,15,2.12,0.0,False
F105162,2024-04-07,C00593,S99,P0052,14,2.46,0.1,False
F105162,2024-04-07,C00593,S99,P0067,36,0.97,0.05,False
F105162,2024-04-07,C00593,S99,P0012,59,0.63,0.0,False
F105162,2024-04-07,C00593,S99,P0027,49,3.19,0.0,False
F105162,2024-04-07,C00593,S99,P0014,21,0.74,0.0,False
F105162,2024-04-07,C00593,S99,P0018,8,1.44,0.05,False
F105162,2024-04-07,C00593,S99,P0015,58,1.38,0.0,False
F105162,2024-04-07,C00593,S99,P0048,35,2.82,0.0,False
F105162,2024-04-07,C00593,S99,P0019,48,1.37,0.0,False
F105162,2024-04-07,C00593,S99,P0020,15,1.57,0.1,False
F105620,2024-04-07,C00639,S01,P0011,4,0.79,0.0,False
F105620,2024-04-07,C00639,S01,P0041,3,3.84,0.0,False
F105620,2024-04-07,C00639,S01,P0007,2,0.76,0.05,False
F105620,2024-04-07,C00639,S01,P0045,3,2.8,0.1,False
F105620,2024-04-07,C00639,S01,P0016,1,1.85,0.0,False
F107056,2024-04-07,C00800,S99,P0035,2,1.74,0.15,False
F107056,2024-04-07,C00800,S99,P0037,3,3.93,0.1,False
F107056,2024-04-07,C00800,S99,P0008,2,0.89,0.0,False
F107056,2024-04-07,C00800,S99,P0011,4,0.79,0.05,False
F108777,2024-04-07,C00990,S02,P0008,1,0.89,0.0,False
F108777,2024-04-07,C00990,S02,P0053,2,2.67,0.0,False
F110040,2024-04-07,C01114,S02,P0037,8,3.93,0.0,False
F110040,2024-04-07,C01114,S02,P0006,43,1.24,0.0,False
F110040,2024-04-07,C01114,S02,P0003,28,1.1,0.05,False
F110040,2024-04-07,C01114,S02,P0036,17,2.02,0.0,False
F110040,2024-04-07,C01114,S02,P0021,59,1.53,0.0,False
F110161,2024-04-07,C01130,S01,P0054,11,2.84,0.0,False
F110161,2024-04-07,C01130,S01,P0056,29,5.86,0.0,False
F110161,2024-04-07,C01130,S01,P0052,16,2.46,0.0,False
F110161,2024-04-07,C01130,S01,P0013,48,0.86,0.0,False
F110161,2024-04-07,C01130,S01,P0051,22,1.9,0.1,False
F110161,2024-04-07,C01130,S01,P0053,38,2.67,0.0,False
F110883,2024-04-07,C01222,S01,P0048,2,2.82,0.15,False
F110883,2024-04-07,C01222,S01,P0017,4,1.51,0.0,False
F111665,2024-04-07,C01335,S02,P0065,26,1.05,0.0,False
F111665,2024-04-07,C01335,S02,P0051,49,1.9,0.0,False
F111665,2024-04-07,C01335,S02,P0045,52,2.8,0.15,False
F111665,2024-04-07,C01335,S02,P0041,43,3.84,0.05,False
F111665,2024-04-07,C01335,S02,P0070,49,1.02,0.05,False
F111665,2024-04-07,C01335,S02,P0030,54,2.51,0.0,False
F111665,2024-04-07,C01335,S02,P0006,33,1.24,0.0,False
F112236,2024-04-07,C01406,S02,P0029,1,2.85,0.0,False
F112236,2024-04-07,C01406,S02,P0023,3,1.55,0.0,False
F112236,2024-04-07,C01406,S02,P0072,4,1.18,0.05,False
F113044,2024-04-07,C01488,S01,P0042,1,3.98,0.0,False
F113044,2024-04-07,C01488,S01,P0035,3,1.74,0.0,False
F113044,2024-04-07,C01488,S01,P0050,3,3.0,0.0,False
F113044,2024-04-07,C01488,S01,P0001,3,1.12,0.0,False
F113044,2024-04-07,C01488,S01,P0064,4,0.97,0.0,False
F113876,2024-04-07,C01580,S99,P0052,1,2.46,0.0,False
F113876,2024-04-07,C01580,S99,P0017,3,1.51,0.0,False
F113876,2024-04-07,C01580,S99,P0049,3,3.66,0.0,False
F113876,2024-04-07,C01580,S99,P0068,1,1.05,0.0,False
F113876,2024-04-07,C01580,S99,P0019,3,1.37,0.0,False
F113876,2024-04-07,C01580,S99,P0039,3,3.94,0.0,False
F115641,2024-04-07,C01767,S99,P0024,2,1.95,0.0,False
F115641,2024-04-07,C01767,S99,P0006,3,1.24,0.0,False
F115641,2024-04-07,C01767,S99,P0037,4,3.93,0.0,False
F115641,2024-04-07,C01767,S99,P0023,4,1.55,0.0,False
C101557,2024-04-08,C00171,S99,P0026,-3,2.52,0.0,True
F101183,2024-04-08,C00124,S03,P0051,3,1.9,0.0,False
F101183,2024-04-08,C00124,S03,P0026,2,2.52,0.0,False
F101183,2024-04-08,C00124,S03,P0018,2,1.44,0.0,False
F101183,2024-04-08,C00124,S03,P0057,2,4.91,0.0,False
F101183,2024-04-08,C00124,S03,P0016,4,1.85,0.0,False
F102073,2024-04-08,C00234,S99,P0044,1,2.91,0.0,False
F102073,2024-04-08,C00234,S99,P0013,4,0.86,0.0,False
F102325,2024-04-08,C00262,S02,P0007,3,0.76,0.0,False
F102325,2024-04-08,C00262,S02,P0019,3,1.37,0.1,False
F102325,2024-04-08,C00262,S02,P0045,1,2.8,0.0,False
F102325,2024-04-08,C00262,S02,P0074,1,1.01,0.0,False
F102325,2024-04-08,C00262,S02,P0023,3,1.55,0.1,False
F104892,2024-04-08,C00566,S99,P0009,2,0.81,0.15,False
F104892,2024-04-08,C00566,S99,P0064,2,0.97,0.0,False
F109497,2024-04-08,C01062,S02,P0017,12,1.51,0.0,False
F109497,2024-04-08,C01062,S02,P0022,55,1.55,0.05,False
F109497,2024-04-08,C01062,S02,P0041,40,3.84,0.0,False
F109497,2024-04-08,C01062,S02,P0026,55,2.52,0.15,False
F109497,2024-04-08,C01062,S02,P0042,25,3.98,0.05,False
F109497,2024-04-08,C01062,S02,P0062,9,4.26,0.0,False
F109497,2024-04-08,C01062,S02,P0023,11,1.55,0.0,False
F113642,2024-04-08,C01551,S99,P0024,4,1.95,0.0,False
F113642,2024-04-08,C01551,S99,P0070,2,1.02,0.1,False
F113780,2024-04-08,C01567,S01,P0049,3,3.66,0.05,False
F113780,2024-04-08,C01567,S01,P0066,2,0.89,0.1,False
F114608,2024-04-08,C01657,S99,P0019,1,1.37,0.0,False
F114608,2024-04-08,C01657,S99,P0062,4,4.26,0.0,False
F114608,2024-04-08,C01657,S99,P0047,2,2.65,0.0,False
F114608,2024-04-08,C01657,S99,P0004,4,0.95,0.0,False
C107379,2024-04-09,C00831,S01,P0013,-12,0.86,0.0,True
F100550,2024-04-09,C00059,S01,P0008,41,0.89,0.15,False
F100550,2024-04-09,C00059,S01,P0060,59,5.04,0.0,False
F100550,2024-04-09,C00059,S01,P0022,21,1.55,0.0,False
F100550,2024-04-09,C00059,S01,P0021,24,1.53,0.0,False
F100550,2024-04-09,C00059,S01,P0059,23,5.91,0.1,False
F100550,2024-04-09,C00059,S01,P0072,52,1.18,0.0,False
F100550,2024-04-09,C00059,S01,P0009,16,0.81,0.05,False
F100550,2024-04-09,C00059,S01,P0074,21,1.01,0.0,False
F100798,2024-04-09,C00091,S05,P0031,49,2.52,0.0,False
F100798,2024-04-09,C00091,S05,P0024,9,1.95,0.0,False
F100798,2024-04-09,C00091,S05,P0051,55,1.9,0.1,False
F100798,2024-04-09,C00091,S05,P0002,52,1.04,0.0,False
F100798,2024-04-09,C00091,S05,P0056,33,5.86,0.0,False
F101217,2024-04-09,C00128,S03,P0072,4,1.18,0.0,False
F101217,2024-04-09,C00128,S03,P0043,1,4.18,0.0,False
F101217,2024-04-09,C00128,S03,P0001,3,1.12,0.0,False
F101217,2024-04-09,C00128,S03,P0021,4,1.53,0.1,False
F105513,2024-04-09,C00626,S99,P0015,2,1.38,0.05,False
F105513,2024-04-09,C00626,S99,P0070,4,1.02,0.0,False
F105513,2024-04-09,C00626,S99,P0029,3,2.85,0.0,False
F106186,2024-04-09,C00697,S02,P0038,3,4.33,0.05,False
F106186,2024-04-09,C00697,S02,P0065,1,1.05,0.0,False
F106186,2024-04-09,C00697,S02,P0055,1,2.9,0.1,False
F106186,2024-04-09,C00697,S02,P0035,2,1.74,0.0,False
F106414,2024-04-09,C00725,S01,P0005,43,1.25,0.0,False
F106414,2024-04-09,C00725,S01,P0032,34,2.15,0.0,False
F106414,2024-04-09,C00725,S01,P0030,40,2.51,0.0,False
F106414,2024-04-09,C00725,S01,P0039,25,3.94,0.0,False
F106414,2024-04-09,C00725,S01,P0032,40,2.15,0.0,False
F106414,2024-04-09,C00725,S01,P0027,18,3.19,0.05,False
F106414,2024-04-09,C00725,S01,P0042,36,3.98,0.0,False
F106414,2024-04-09,C00725,S01,P0057,37,4.91,0.0,False
F106414,2024-04-09,C00725,S01,P0035,12,1.74,0.0,False
F106820,2024-04-09,C00774,S03,P0029,11,2.85,0.1,False
F106820,2024-04-09,C00774,S03,P0014,47,0.74,0.0,False
F106820,2024-04-09,C00774,S03,P0072,45,1.18,0.0,False
F106820,2024-04-09,C00774,S03,P0018,22,1.44,0.0,False
F106820,2024-04-09,C00774,S03,P0023,37,1.55,0.0,False
F106820,2024-04-09,C00774,S03,P0011,19,0.79,0.05,False
F106820,2024-04-09,C00774,S03,P0022,56,1.55,0.0,False
F106820,2024-04-09,C00774,S03,P0058,39,4.82,0.0,False
F106820,2024-04-09,C00774,S03,P0056,19,5.86,0.0,False
F110250,2024-04-09,C01141,S02,P0014,58,0.74,0.0,False
F110250,2024-04-09,C01141,S02,P0011,47,0.79,0.0,False
F110250,2024-04-09,C01141,S02,P0054,40,2.84,0.0,False
F110250,2024-04-09,C01141,S02,P0058,40,4.82,0.0,False
F110250,2024-04-09,C01141,S02,P0065,43,1.05,0.05,False
F110279,2024-04-09,C01146,S99,P0043,3,4.18,0.0,False
F110279,2024-04-09,C01146,S99,P0055,2,2.9,0.0,False
F110279,2024-04-09,C01146,S99,P0042,3,3.98,0.05,False
F110279,2024-04-09,C01146,S99,P0029,1,2.85,0.0,False
F110279,2024-04-09,C01146,S99,P0062,4,4.26,0.0,False
F110279,2024-04-09,C01146,S99,P0070,3,1.02,0.0,False
F111900,2024-04-09,C01366,S99,P0019,1,1.37,0.0,False
F111900,2024-04-09,C01366,S99,P0019,1,1.37,0.0,False
F115793,2024-04-09,C01784,S99,P0021,3,1.53,0.0,False
F115793,2024-04-09,C01784,S99,P0048,4,2.82,0.0,False
F115793,2024-04-09,C01784,S99,P0008,3,0.89,0.0,False
F115793,2024-04-09,C01784,S99,P0037,3,3.93,0.0,False
F115793,2024-04-09,C01784,S99,P0045,2,2.8,0.05,False
F115903,2024-04-09,C01799,S01,P0066,3,0.89,0.05,False
F115903,2024-04-09,C01799,S01,P0065,2,1.05,0.0,False
F115903,2024-04-09,C01799,S01,P0005,1,1.25,0.1,False
F115903,2024-04-09,C01799,S01,P0057,3,4.91,0.05,False
C105830,2024-04-10,C00653,S99,P0011,-2,0.79,0.0,True
C113157,2024-04-10,C01505,S01,P0032,-1,2.15,0.0,True
F101249,2024-04-10,C00132,S99,P0033,1,2.18,0.1,False
F101249,2024-04-10,C00132,S99,P0040,4,4.21,0.0,False
F101249,2024-04-10,C00132,S99,P0004,2,0.95,0.0,False
F104099,2024-04-10,C00472,S02,P0070,19,1.02,0.0,False
F104099,2024-04-10,C00472,S02,P0023,20,1.55,0.0,False
F104099,2024-04-10,C00472,S02,P0035,46,1.74,0.0,False
F104099,2024-04-10,C00472,S02,P0020,19,1.57,0.0,False
F104099,2024-04-10,C00472,S02,P0034,38,2.12,0.0,False
F104099,2024-04-10,C00472,S02,P0060,28,5.04,0.0,False
F104099,2024-04-10,C00472,S02,P0012,57,0.63,0.0,False
F104099,2024-04-10,C00472,S02,P0071,38,1.12,0.0,False
F104099,2024-04-10,C00472,S02,P0027,57,3.19,0.0,False
F104238,2024-04-10,C00488,S04,P0041,2,3.84,0.0,False
F104238,2024-04-10,C00488,S04,P0039,2,3.94,0.0,False
F104238,2024-04-10,C00488,S04,P0061,2,4.14,0.1,False
F104238,2024-04-10,C00488,S04,P0064,1,0.97,0.0,False
F106606,2024-04-10,C00745,S02,P0047,3,2.65,0.05,False
F106606,2024-04-10,C00745,S02,P0033,1,2.18,0.0,False
F107660,2024-04-10,C00874,S02,P0059,4,5.91,0.0,False
F107660,2024-04-10,C00874,S02,P0053,4,2.67,0.0,False
F107660,2024-04-10,C00874,S02,P0032,3,2.15,0.0,False
F107660,2024-04-10,C00874,S02,P0011,3,0.79,0.0,False
F107660,2024-04-10,C00874,S02,P0054,2,2.84,0.0,False
F107660,2024-04-10,C00874,S02,P0043,1,4.18,0.0,False
F107787,2024-04-10,C00883,S99,P0029,57,2.85,0.0,False
F107787,2024-04-10,C00883,S99,P0061,38,4.14,0.0,False
F107787,2024-04-10,C00883,S99,P0032,43,2.15,0.0,False
F107787,2024-04-10,C00883,S99,P0065,48,1.05,0.0,False
F107787,2024-04-10,C00883,S99,P0039,12,3.94,0.0,False
F107787,2024-04-10,C00883,S99,P0041,15,3.84,0.0,False
F107787,2024-04-10,C00883,S99,P0072,25,1.18,0.0,False
F107787,2024-04-10,C00883,S99,P0013,19,0.86,0.0,False
F108039,2024-04-10,C00908,S99,P0023,28,1.55,0.0,False
F108039,2024-04-10,C00908,S99,P0060,31,5.04,0.0,False
F108039,2024-04-10,C00908,S99,P0071,31,1.12,0.0,False
F108039,2024-04-10,C00908,S99,P0040,9,4.21,0.05,False
F108039,2024-04-10,C00908,S99,P0066,40,0.89,0.0,False
F108039,2024-04-10,C00908,S99,P0009,17,0.81,0.05,False
F108039,2024-04-10,C00908,S99,P0039,10,3.94,0.0,False
F108039,2024-04-10,C00908,S99,P0055,25,2.9,0.15,False
F108039,2024-04-10,C00908,S99,P0052,37,2.46,0.0,False
F108039,2024-04-10,C00908,S99,P0045,41,2.8,0.0,False
F108881,2024-04-10,C01007,S99,P0066,2,0.89,0.0,False
F108881,2024-04-10,C01007,S99,P0056,4,5.86,0.0,False
F112321,2024-04-10,C01416,S99,P0056,1,5.86,0.0,False
F112321,2024-04-10,C01416,S99,P0031,1,2.52,0.05,False
F112321,2024-04-10,C01416,S99,P0041,1,3.84,0.0,False
F115409,2024-04-10,C01737,S02,P0064,33,0.97,0.15,False
F115409,2024-04-10,C01737,S02,P0006,46,1.24,0.0,False
F115409,2024-04-10,C01737,S02,P0015,30,1.38,0.0,False
F115409,2024-04-10,C01737,S02,P0065,47,1.05,0.0,False
F115923,2024-04-10,C01800,S99,P0023,4,1.55,0.0,False
F115923,2024-04-10,C01800,S99,P0036,1,2.02,0.0,False
C102529,2024-04-11,C00281,S03,P0006,-2,1.24,0.05,True
F101078,2024-04-11,C00116,S02,P0002,13,1.04,0.15,False
F101078,2024-04-11,C00116,S02,P0021,39,1.53,0.0,False
F101078,2024-04-11,C00116,S02,P0025,25,1.36,0.0,False
F101078,2024-04-11,C00116,S02,P0037,9,3.93,0.0,False
F101078,2024-04-11,C00116,S02,P0042,45,3.98,0.1,False
F101078,2024-04-11,C00116,S02,P0067,21,0.97,0.0,False
F101078,2024-04-11,C00116,S02,P0053,46,2.67,0.0,False
F101078,2024-04-11,C00116,S02,P0036,57,2.02,0.0,False
F101452,2024-04-11,C00160,S02,P0038,1,4.33,0.0,False
F101452,2024-04-11,C00160,S02,P0002,4,1.04,0.0,False
F101452,2024-04-11,C00160,S02,P0003,2,1.1,0.0,False
F101452,2024-04-11,C00160,S02,P0049,4,3.66,0.0,False
F101452,2024-04-11,C00160,S02,P0053,1,2.67,0.0,False
F102051,2024-04-11,C00231,S03,P0027,1,3.19,0.0,False
F102051,2024-04-11,C00231,S03,P0016,2,1.85,0.0,False
F102051,2024-04-11,C00231,S03,P0044,2,2.91,0.05,False
F102051,2024-04-11,C00231,S03,P0028,2,3.42,0.0,False
F102051,2024-04-11,C00231,S03,P0015,1,1.38,0.0,False
F103946,2024-04-11,C00449,S01,P0030,4,2.51,0.0,False
F103946,2024-04-11,C00449,S01,P0064,2,0.97,0.0,False
F103946,2024-04-11,C00449,S01,P0066,1,0.89,0.0,False
F104441,2024-04-11,C00516,S99,P0010,1,0.65,0.05,False
F104441,2024-04-11,C00516,S99,P0036,3,2.02,0.0,False
F104441,2024-04-11,C00516,S99,P0011,3,0.79,0.0,False
F104441,2024-04-11,C00516,S99,P0025,4,1.36,0.0,False
F104441,2024-04-11,C00516,S99,P0019,1,1.37,0.0,False
F104441,2024-04-11,C00516,S99,P0014,3,0.74,0.0,False
F105131,2024-04-11,C00590,S04,P0072,4,1.18,0.0,False
F105131,2024-04-11,C00590,S04,P0025,2,1.36,0.15,False
F105131,2024-04-11,C00590,S04,P0041,1,3.84,0.0,False
F105131,2024-04-11,C00590,S04,P0023,4,1.55,0.0,False
F105131,2024-04-11,C00590,S04,P0060,2,5.04,0.15,False
F105131,2024-04-11,C00590,S04,P0026,4,2.52,0.15,False
F105409,2024-04-11,C00618,S01,P0031,1,2.52,0.15,False
F105409,2024-04-11,C00618,S01,P0071,1,1.12,0.0,False
F105409,2024-04-11,C00618,S01,P0013,2,0.86,0.0,False
F105409,2024-04-11,C00618,S01,P0052,4,2.46,0.0,False
F105409,2024-04-11,C00618,S01,P0046,2,2.73,0.0,False
F105409,2024-04-11,C00618,S01,P0021,3,1.53,0.0,False
F105425,2024-04-11,C00618,S01,P0037,2,3.93,0.0,False
F105425,2024-04-11,C00618,S01,P0048,2,2.82,0.15,False
F105425,2024-04-11,C00618,S01,P0028,2,3.42,0.0,False
F105425,2024-04-11,C00618,S01,P0072,4,1.18,0.0,False
F105425,2024-04-11,C00618,S01,P0015,1,1.38,0.0,False
F105425,2024-04-11,C00618,S01,P0010,2,0.65,0.0,False
F105718,2024-04-11,C00643,S99,P0045,4,2.8,0.0,False
F105718,2024-04-11,C00643,S99,P0052,4,2.46,0.0,False
F105718,2024-04-11,C00643,S99,P0011,1,0.79,0.0,False
F105718,2024-04-11,C00643,S99,P0020,4,1.57,0.0,False
F106160,2024-04-11,C00694,S01,P0004,1,0.95,0.0,False
F106160,2024-04-11,C00694,S01,P0042,3,3.98,0.0,False
F109509,2024-04-11,C01062,S02,P0009,9,0.81,0.0,False
F109509,2024-04-11,C01062,S02,P0028,45,3.42,0.0,False
F109509,2024-04-11,C01062,S02,P0022,36,1.55,0.1,False
F109509,2024-04-11,C01062,S02,P0050,59,3.0,0.0,False
F109509,2024-04-11,C01062,S02,P0060,30,5.04,0.05,False
F109509,2024-04-11,C01062,S02,P0042,8,3.98,0.1,False
F111258,2024-04-11,C01272,S03,P0061,54,4.14,0.0,False
F111258,2024-04-11,C01272,S03,P0033,31,2.18,0.0,False
F111258,2024-04-11,C01272,S03,P0003,39,1.1,0.0,False
F112240,2024-04-11,C01406,S02,P0045,4,2.8,0.0,False
F112240,2024-04-11,C01406,S02,P0004,3,0.95,0.1,False
F112240,2024-04-11,C01406,S02,P0064,2,0.97,0.0,False
F112842,2024-04-11,C01467,S01,P0043,3,4.18,0.05,False
F112842,2024-04-11,C01467,S01,P0021,2,1.53,0.05,False
F113129,2024-04-11,C01501,S02,P0015,11,1.38,0.0,False
F113129,2024-04-11,C01501,S02,P0045,43,2.8,0.0,False
F113129,2024-04-11,C01501,S02,P0074,52,1.01,0.0,False
F113129,2024-04-11,C01501,S02,P0035,59,1.74,0.1,False
F113129,2024-04-11,C01501,S02,P0041,20,3.84,0.0,False
F113129,2024-04-11,C01501,S02,P0044,28,2.91,0.0,False
F113129,2024-04-11,C01501,S02,P0066,19,0.89,0.15,False
F113129,2024-04-11,C01501,S02,P0021,45,1.53,0.0,False
F113650,2024-04-11,C01552,S01,P0041,4,3.84,0.0,False
F113650,2024-04-11,C01552,S01,P0009,1,0.81,0.0,False
F113650,2024-04-11,C01552,S01,P0027,4,3.19,0.0,False
F113650,2024-04-11,C01552,S01,P0048,4,2.82,0.05,False
F113650,2024-04-11,C01552,S01,P0064,1,0.97,0.0,False
F114596,2024-04-11,C01656,S01,P0005,8,1.25,0.0,False
F114596,2024-04-11,C01656,S01,P0045,9,2.8,0.05,False
F114596,2024-04-11,C01656,S01,P0067,32,0.97,0.1,False
F114596,2024-04-11,C01656,S01,P0009,29,0.81,0.0,False
F114596,2024-04-11,C01656,S01,P0027,8,3.19,0.15,False
F114596,2024-04-11,C01656,S01,P0039,50,3.94,0.1,False
F114596,2024-04-11,C01656,S01,P0001,12,1.12,0.1,False
F114596,2024-04-11,C01656,S01,P0019,42,1.37,0.0,False
F115348,2024-04-11,C01727,S01,P0022,48,1.55,0.1,False
F115348,2024-04-11,C01727,S01,P0045,54,2.8,0.1,False
F115348,2024-04-11,C01727,S01,P0048,50,2.82,0.0,False
F115348,2024-04-11,C01727,S01,P0003,34,1.1,0.0,False
F115348,2024-04-11,C01727,S01,P0074,47,1.01,0.0,False
F115348,2024-04-11,C01727,S01,P0058,50,4.82,0.0,False
F115348,2024-04-11,C01727,S01,P0040,23,4.21,0.15,False
F115348,2024-04-11,C01727,S01,P0011,55,0.79,0.0,False
F115348,2024-04-11,C01727,S01,P0028,33,3.42,0.0,False
F115348,2024-04-11,C01727,S01,P0048,24,2.82,0.0,False
F115348,2024-04-11,C01727,S01,P0050,53,3.0,0.0,False
C104668,2024-04-12,C00544,S05,P0041,-15,3.84,0.0,True
C105634,2024-04-12,C00639,S99,P0071,-4,1.12,0.05,True
C106306,2024-04-12,C00712,S03,P0029,-59,2.85,0.1,True
C107641,2024-04-12,C00869,S04,P0015,-11,1.38,0.05,True
F100212,2024-04-12,C00020,S02,P0070,1,1.02,0.0,False
F100212,2024-04-12,C00020,S02,P0062,1,4.26,0.0,False
F100212,2024-04-12,C00020,S02,P0073,3,1.17,0.0,False
F100212,2024-04-12,C00020,S02,P0065,1,1.05,0.0,False
F100212,2024-04-12,C00020,S02,P0037,3,3.93,0.0,False
F100212,2024-04-12,C00020,S02,P0001,4,1.12,0.0,False
F100217,2024-04-12,C00020,S02,P0020,2,1.57,0.0,False
F100217,2024-04-12,C00020,S02,P0053,3,2.67,0.0,False
F100217,2024-04-12,C00020,S02,P0048,1,2.82,0.0,False
F100217,2024-04-12,C00020,S02,P0051,3,1.9,0.0,False
F100217,2024-04-12,C00020,S02,P0015,3,1.38,0.0,False
F102264,2024-04-12,C00256,S04,P0068,1,1.05,0.0,False
F102264,2024-04-12,C00256,S04,P0069,4,0.9,0.05,False
F102264,2024-04-12,C00256,S04,P0033,3,2.18,0.0,False
F102264,2024-04-12,C00256,S04,P0055,4,2.9,0.15,False
F102264,2024-04-12,C00256,S04,P0051,4,1.9,0.0,False
F102264,2024-04-12,C00256,S04,P0049,1,3.66,0.15,False
F105710,2024-04-12,C00642,S02,P0048,54,2.82,0.0,False
F105710,2024-04-12,C00642,S02,P0026,33,2.52,0.0,False
F105710,2024-04-12,C00642,S02,P0005,20,1.25,0.15,False
F105710,2024-04-12,C00642,S02,P0064,57,0.97,0.1,False
F105710,2024-04-12,C00642,S02,P0012,49,0.63,0.0,False
F105710,2024-04-12,C00642,S02,P0020,36,1.57,0.0,False
F105710,2024-04-12,C00642,S02,P0029,55,2.85,0.05,False
F105710,2024-04-12,C00642,S02,P0063,11,1.03,0.0,False
F105710,2024-04-12,C00642,S02,P0065,53,1.05,0.0,False
F105710,2024-04-12,C00642,S02,P0058,42,4.82,0.0,False
F106832,2024-04-12,C00774,S03,P0047,8,2.65,0.0,False
F106832,2024-04-12,C00774,S03,P0018,42,1.44,0.0,False
F106832,2024-04-12,C00774,S03,P0033,31,2.18,0.0,False
F106832,2024-04-12,C00774,S03,P0061,51,4.14,0.0,False
F108415,2024-04-12,C00951,S02,P0044,2,2.91,0.0,False
F108415,2024-04-12,C00951,S02,P0032,1,2.15,0.0,False
F108415,2024-04-12,C00951,S02,P0026,3,2.52,0.0,False
F108415,2024-04-12,C00951,S02,P0021,2,1.53,0.0,False
F108415,2024-04-12,C00951,S02,P0012,1,0.63,0.0,False
F108415,2024-04-12,C00951,S02,P0052,1,2.46,0.0,False
F108521,2024-04-12,C00960,S01,P0030,1,2.51,0.0,False
F108521,2024-04-12,C00960,S01,P0057,2,4.91,0.0,False
F108521,2024-04-12,C00960,S01,P0027,2,3.19,0.0,False
F108521,2024-04-12,C00960,S01,P0036,3,2.02,0.0,False
F108526,2024-04-12,C00962,S04,P0041,4,3.84,0.0,False
F108526,2024-04-12,C00962,S04,P0033,3,2.18,0.0,False
F108526,2024-04-12,C00962,S04,P0053,1,2.67,0.0,False
F108526,2024-04-12,C00962,S04,P0016,2,1.85,0.0,False
F109060,2024-04-12,C01028,S05,P0061,2,4.14,0.05,False
F109060,2024-04-12,C01028,S05,P0055,3,2.9,0.0,False
F109060,2024-04-12,C01028,S05,P0053,4,2.67,0.0,False
F109060,2024-04-12,C01028,S05,P0049,4,3.66,0.05,False
